系統ｺｰﾄﾞ,路線ｺｰﾄﾞ,方向ｺｰﾄﾞ,並順,バス停標柱ｺｰﾄﾞ
9051,00,2,16,32065101
9051,00,2,17,22385101
9051,00,2,18,22390101
9051,00,2,19,35225701
9051,00,2,20,41235701
9051,00,2,21,11170701
9051,00,2,22,64020502
9051,00,2,23,55085501
9051,00,2,24,52345501
9051,00,2,25,22465301
9051,00,2,26,52360301
9051,00,2,27,64022501
9051,00,2,28,52350500
9051,00,2,29,52350301
9051,00,2,30,21005301
9051,00,2,31,12020301
9051,00,2,32,05210301
9051,00,2,33,24030300
9051,00,2,34,24030301
9051,00,2,35,51075301
9051,00,2,36,640133N1
9051,00,2,37,22300501
9051,00,2,38,05110501
9051,00,2,39,210405W1
9051,00,2,40,210105W3
9051,00,2,41,210103N4
9061,00,1,1,42155701
9061,00,1,2,05040701
9061,00,1,3,12025701
9061,00,1,4,52215701
9061,00,1,5,521855E1
9061,00,1,6,52200501
9061,00,1,7,222955E1
9061,00,1,8,05140701
9061,00,1,9,05135501
9061,00,1,10,05132501
9061,00,1,11,03048501
9061,00,1,12,05215501
9061,00,1,13,22400101
9061,00,1,14,62107201
9061,00,1,15,71173101
9061,00,1,16,71170701
9061,00,1,17,71083101
9061,00,1,18,11142301
9061,00,1,19,12030701
9061,00,1,20,05199501
9061,00,1,21,22200501
9061,00,1,22,41020501
9061,00,1,23,05220701
9061,00,1,24,61064701
9061,00,1,25,01155101
9061,00,1,26,62195101
9061,00,1,27,41098101
9061,00,1,28,52225101
9061,00,1,29,52235901
9061,00,2,1,52235902
9061,00,2,2,52225501
9061,00,2,3,41098501
9061,00,2,4,62195501
9061,00,2,5,01155501
9061,00,2,6,61064301
9061,00,2,7,05220101
9061,00,2,8,41020101
9061,00,2,9,22200101
9061,00,2,10,05199101
9061,00,2,11,11142303
9061,00,2,12,12030501
9061,00,2,13,71083501
9061,00,2,14,71170301
9061,00,2,15,71173501
9061,00,2,16,62107601
9061,00,2,17,22400501
9061,00,2,18,05215101
9061,00,2,19,03048101
9061,00,2,20,05132101
9061,00,2,21,05135301
9061,00,2,22,05140101
9061,00,2,23,222951E1
9061,00,2,24,52200101
9061,00,2,25,521851E1
9061,00,2,26,52215101
9061,00,2,27,12025301
9061,00,2,28,05040301
9061,00,2,29,42155101
9071,00,1,1,55130101
9071,00,1,2,55130701
9071,00,1,3,65040101
9071,00,1,4,31155101
9071,00,1,5,52155101
9071,00,1,6,22615502
9071,00,1,7,52153501
9071,00,1,8,52152501
9071,00,1,9,51012701
9071,00,1,10,23065501
9071,00,1,11,55000701
9071,00,1,12,55000601
9071,00,1,13,22333601
9071,00,1,14,02138501
9071,00,1,15,02143301
9071,00,1,16,35215301
9071,00,1,17,13016101
9071,00,1,18,52050301
9071,00,1,19,35175301
9071,00,1,20,41160301
9071,00,1,21,41155301
9071,00,1,22,35210101
9071,00,1,23,35205101
9071,00,1,24,55130102
9071,00,1,25,55130301
9071,00,1,26,55135501
9071,00,1,27,45075501
9071,00,1,28,45070301
9071,00,1,29,31110301
9071,00,1,30,41195701
9071,00,1,31,31110701
9071,00,1,32,45070701
9071,00,1,33,45080501
9071,00,1,34,32009702
9071,00,1,35,05197701
9071,00,1,36,05195701
9071,00,1,37,05165501
9071,00,1,38,24040301
9071,00,1,39,15080301
9071,00,1,40,15082501
9071,00,1,41,15083701
9071,00,1,42,22360701
9071,00,1,43,22350701
9071,00,1,44,51013701
9071,00,1,45,32000701
9071,00,1,46,02229701
9071,00,1,47,02230701
9071,00,1,48,11208101
9071,00,1,49,11210701
9071,00,1,50,01190701
9071,00,1,51,02140901
9071,00,2,1,02140301
9071,00,2,2,01190301
9071,00,2,3,11210301
9071,00,2,4,11208501
9071,00,2,5,02230301
9071,00,2,6,02229301
9071,00,2,7,32000301
9071,00,2,8,32000302
9071,00,2,9,51013301
9071,00,2,10,22350301
9071,00,2,11,22360301
9071,00,2,12,15083301
9071,00,2,13,15082101
9071,00,2,14,15080701
9071,00,2,15,24040101
9071,00,2,16,05165101
9071,00,2,17,05195301
9071,00,2,18,05197301
9071,00,2,19,32009301
9071,00,2,20,32009101
9071,00,2,21,45080101
9071,00,2,22,45070301
9071,00,2,23,31110301
9071,00,2,24,41195701
9071,00,2,25,31110701
9071,00,2,26,45070701
9071,00,2,27,45075101
9071,00,2,28,55135701
9071,00,2,29,551305E1
9071,00,2,30,35205501
9071,00,2,31,35210501
9071,00,2,32,35210701
9071,00,2,33,41155701
9071,00,2,34,41160701
9071,00,2,35,35175701
9071,00,2,36,52050501
9071,00,2,37,13016501
9071,00,2,38,35215701
9071,00,2,39,02143701
9071,00,2,40,02138101
9071,00,2,41,22333201
9071,00,2,42,55000101
9071,00,2,43,55000302
9071,00,2,44,23065101
9071,00,2,45,51012301
9071,00,2,46,52152101
9071,00,2,47,52153101
9071,00,2,48,22615100
9071,00,2,49,02168501
9071,00,2,50,52155501
9071,00,2,51,31155501
9071,00,2,52,65040501
9071,00,2,53,55130501
9081,00,1,1,21010017
9081,00,1,2,210107S5
9081,00,1,3,52309701
9081,00,1,4,52315501
9081,00,1,5,62054501
9081,00,1,6,41220501
9081,00,1,7,22455701
9081,00,1,8,22600101
9081,00,1,9,34021301
9081,00,1,10,11002501
9081,00,1,11,05055501
9081,00,1,12,05050301
9081,00,1,13,11175301
9081,00,1,14,22280701
9081,00,1,15,31195501
9081,00,1,16,31197501
9081,00,1,17,61056701
9081,00,1,18,53105501
9081,00,1,19,61017501
9081,00,1,20,11077301
9081,00,1,21,11075004
9081,00,2,1,11075011
9081,00,2,2,11077701
9081,00,2,3,61017101
9081,00,2,4,53105101
9081,00,2,5,61056301
9081,00,2,6,311973N1
9081,00,2,7,31195101
9081,00,2,8,11175101
9081,00,2,9,11175701
9081,00,2,10,05050701
9081,00,2,11,05055101
9081,00,2,12,11002701
9081,00,2,13,34021501
9081,00,2,14,22600301
9081,00,2,15,22455302
9081,00,2,16,41220101
9081,00,2,17,52315100
9081,00,2,18,52309303
9081,00,2,19,210103S4
9091,00,1,1,15085701
9091,00,1,2,62089101
9091,00,1,3,01060701
9091,00,1,4,01055701
9091,00,1,5,31200101
9091,00,1,6,64025701
9091,00,1,7,33025701
9091,00,1,8,33030502
9091,00,1,9,35030702
9091,00,1,10,23005701
9091,00,1,11,05025701
9091,00,1,12,52090700
9091,00,1,13,53100501
9091,00,1,14,11075011
9091,00,1,15,41185101
9091,00,1,16,63000301
9091,00,1,17,53015301
9091,00,1,18,35035301
9091,00,1,19,15088301
9091,00,1,20,15090301
9091,00,1,21,34000301
9091,00,1,22,04015101
9091,00,1,23,15085301
9091,00,1,24,15085302
9091,00,1,25,52325301
9091,00,1,26,52330301
9091,00,1,27,22447101
9091,00,1,28,11250301
9091,00,1,29,71200501
9091,00,1,30,02200300
9091,00,1,31,31165301
9091,00,1,32,71187101
9091,00,1,33,71185101
9091,00,1,34,41225101
9091,00,2,1,41225502
9091,00,2,2,71185501
9091,00,2,3,71187501
9091,00,2,4,71060701
9091,00,2,5,31165701
9091,00,2,6,02200702
9091,00,2,7,71200101
9091,00,2,8,22447501
9091,00,2,9,52330701
9091,00,2,10,52325701
9091,00,2,11,15085700
9091,00,2,12,15085501
9091,00,2,13,04015501
9091,00,2,14,34000701
9091,00,2,15,15090701
9091,00,2,16,15088701
9091,00,2,17,35035701
9091,00,2,18,53015701
9091,00,2,19,63000501
9091,00,2,20,41185701
9091,00,2,21,11075011
9091,00,2,22,53100101
9091,00,2,23,52090302
9091,00,2,24,05025301
9091,00,2,25,23005301
9091,00,2,26,35030301
9091,00,2,27,35025101
9091,00,2,28,33030201
9091,00,2,29,64025300
9091,00,2,30,64025301
9091,00,2,31,31200301
9091,00,2,32,01055301
9091,00,2,33,01060300
9091,00,2,34,62089501
9091,00,2,35,15085301
9101,00,1,1,01175703
9101,00,1,2,01175101
9101,00,1,3,62040101
9101,00,1,4,33002701
9101,00,1,5,62026501
9101,00,1,6,62175701
9101,00,1,7,32030701
9101,00,1,8,64037101
9101,00,1,9,64037102
9101,00,1,10,55098101
9101,00,1,11,03040301
9101,00,1,12,31008301
9101,00,1,13,31005301
9101,00,1,14,35170301
9101,00,1,15,62008301
9101,00,1,16,62008101
9101,00,1,17,62030101
9101,00,1,18,62015101
9101,00,1,19,62015102
9101,00,1,20,51005101
9101,00,1,21,62029101
9101,00,1,22,22480101
9101,00,1,23,21063702
9101,00,1,24,23033501
9101,00,1,25,41169501
9101,00,1,26,31093501
9101,00,1,27,23008701
9101,00,1,28,12068701
9101,00,1,29,61058701
9101,00,1,30,55095101
9101,00,1,31,11280101
9101,00,1,32,55090101
9101,00,1,33,31095302
9101,00,1,34,31175301
9101,00,1,35,31170301
9101,00,1,36,52340301
9101,00,1,37,21063301
9101,00,1,38,22480500
9101,00,1,39,11238301
9101,00,1,40,12010501
9101,00,1,41,22015501
9101,00,1,42,05235301
9101,00,1,43,62042301
9101,00,1,44,22125502
9101,00,1,45,62041501
9101,00,1,46,31212501
9101,00,1,47,62009301
9101,00,1,48,51040101
9101,00,1,49,25007101
9101,00,1,50,22230101
9101,00,1,51,71105501
9101,00,1,52,71050501
9101,00,1,53,02185501
9101,00,1,54,22435501
9101,00,1,55,41100701
9101,00,1,56,71125701
9101,00,1,57,71120101
9101,00,1,58,62009701
9101,00,1,59,62020701
9101,00,1,60,62028501
9101,00,1,61,71110701
9101,00,1,62,01175000
9101,00,2,1,01175003
9101,00,2,2,71110101
9101,00,2,3,62028101
9101,00,2,4,62020301
9101,00,2,5,62009501
9101,00,2,6,71120301
9101,00,2,7,71125301
9101,00,2,8,41100301
9101,00,2,9,22435101
9101,00,2,10,02185101
9101,00,2,11,71050101
9101,00,2,12,71105101
9101,00,2,13,22230501
9101,00,2,14,25007501
9101,00,2,15,51040501
9101,00,2,16,62009101
9101,00,2,17,31212101
9101,00,2,18,62041101
9101,00,2,19,22125701
9101,00,2,20,62042701
9101,00,2,21,05235101
9101,00,2,22,22015101
9101,00,2,23,12010701
9101,00,2,24,11238701
9101,00,2,25,22480101
9101,00,2,26,21063702
9101,00,2,27,52340701
9101,00,2,28,31170701
9101,00,2,29,31170702
9101,00,2,30,31175701
9101,00,2,31,31095502
9101,00,2,32,55090501
9101,00,2,33,11280501
9101,00,2,34,55095301
9101,00,2,35,61058301
9101,00,2,36,12068301
9101,00,2,37,23008101
9101,00,2,38,31093101
9101,00,2,39,23033101
9101,00,2,40,21063301
9101,00,2,41,22480500
9101,00,2,42,51005501
9101,00,2,43,62015501
9101,00,2,44,62015502
9101,00,2,45,62030501
9101,00,2,46,62008701
9101,00,2,47,35170701
9101,00,2,48,31005701
9101,00,2,49,31008701
9101,00,2,50,03040501
9101,00,2,51,64037501
9101,00,2,52,64037502
9101,00,2,53,32030301
9101,00,2,54,62175301
9101,00,2,55,62026101
9101,00,2,56,33002301
9101,00,2,57,62040301
9101,00,2,58,01175000
9111,00,1,1,11075013
9111,00,1,2,21090502
9111,00,1,3,31075501
9111,00,1,4,63025301
9111,00,1,5,01107501
9111,00,1,6,22555501
9111,00,1,7,01105102
9111,00,1,8,22560105
9111,00,1,9,01103101
9111,00,1,10,01101701
9111,00,1,11,51015701
9111,00,1,12,22500701
9111,00,1,13,53085601
9111,00,1,14,02085101
9111,00,1,15,01104101
9111,00,1,16,01106101
9111,00,1,17,41212101
9111,00,1,18,52160701
9111,00,1,19,45020101
9111,00,1,20,45015101
9111,00,1,21,71025301
9111,00,1,22,71020300
9111,00,1,23,71020301
9111,00,1,24,22535301
9111,00,1,25,21090301
9111,00,1,26,11075004
9111,00,2,1,11075013
9111,00,2,2,21090701
9111,00,2,3,22535701
9111,00,2,4,71020701
9111,00,2,5,71020702
9111,00,2,6,71025501
9111,00,2,7,45015501
9111,00,2,8,45020501
9111,00,2,9,52160301
9111,00,2,10,41212501
9111,00,2,11,01106501
9111,00,2,12,01104501
9111,00,2,13,02085701
9111,00,2,14,53085201
9111,00,2,15,22500301
9111,00,2,16,51015301
9111,00,2,17,01101301
9111,00,2,18,01103501
9111,00,2,19,22560501
9111,00,2,20,01105801
9111,00,2,21,22555101
9111,00,2,22,01107101
9111,00,2,23,63025701
9111,00,2,24,31075102
9111,00,2,25,21090101
9111,00,2,26,11075004
9121,00,1,1,32010302
9121,00,1,2,01160301
9121,00,1,3,11155101
9121,00,1,4,15163101
9121,00,1,5,61075101
9121,00,1,6,15162301
9121,00,1,7,11046101
9121,00,1,8,61055501
9121,00,1,9,41180301
9121,00,1,10,41175301
9121,00,1,11,42130301
9121,00,1,12,15160101
9121,00,1,13,33045101
9121,00,1,14,33040101
9121,00,1,15,64034301
9121,00,1,16,33043501
9121,00,1,17,33050501
9121,00,1,18,71235301
9121,00,1,19,05225301
9121,00,1,20,71020702
9121,00,1,21,71025701
9121,00,1,22,71230701
9121,00,1,23,05003501
9121,00,1,24,03035501
9121,00,1,25,22565501
9121,00,1,26,41130701
9121,00,1,27,41120101
9121,00,1,28,45025701
9121,00,1,29,22173701
9121,00,1,30,62165701
9121,00,1,31,15140101
9121,00,1,32,22180100
9121,00,1,33,01162701
9121,00,1,34,01160701
9121,00,1,35,32010103
9121,00,2,1,32010302
9121,00,2,2,01160301
9121,00,2,3,01162301
9121,00,2,4,22180502
9121,00,2,5,15140501
9121,00,2,6,62165301
9121,00,2,7,22173301
9121,00,2,8,45025301
9121,00,2,9,41120500
9121,00,2,10,41130301
9121,00,2,11,41130101
9121,00,2,12,22565101
9121,00,2,13,03035101
9121,00,2,14,05003101
9121,00,2,15,71230301
9121,00,2,16,71025301
9121,00,2,17,71020300
9121,00,2,18,05225701
9121,00,2,19,71235701
9121,00,2,20,33050101
9121,00,2,21,33043101
9121,00,2,22,64034701
9121,00,2,23,33040501
9121,00,2,24,33045501
9121,00,2,25,15160501
9121,00,2,26,42130701
9121,00,2,27,41175701
9121,00,2,28,41172701
9121,00,2,29,41180701
9121,00,2,30,61055101
9121,00,2,31,11046501
9121,00,2,32,15162701
9121,00,2,33,61075501
9121,00,2,34,15163501
9121,00,2,35,11155501
9121,00,2,36,01160701
9121,00,2,37,32010103
9131,00,1,1,35115902
9131,00,1,2,35119301
9131,00,1,3,13017301
9131,00,1,4,13017101
9131,00,1,5,35143101
9131,00,1,6,51104301
9131,00,1,7,35145301
9131,00,1,8,53080301
9131,00,1,9,41136501
9131,00,1,10,12130101
9131,00,1,11,53075101
9131,00,1,12,41086101
9131,00,1,13,41084701
9131,00,1,14,61042101
9131,00,1,15,61040701
9131,00,1,16,52085501
9131,00,1,17,51103901
9131,00,1,18,51102101
9131,00,1,19,35157101
9131,00,1,20,51055101
9131,00,1,21,51050701
9131,00,1,22,51056101
9131,00,1,23,24065101
9131,00,1,24,42001101
9131,00,1,25,62157701
9131,00,1,26,42006501
9131,00,1,27,42002501
9131,00,1,28,42004501
9131,00,1,29,35125901
9131,00,2,1,35125102
9131,00,2,2,42004101
9131,00,2,3,42002101
9131,00,2,4,42006101
9131,00,2,5,62157301
9131,00,2,6,42001501
9131,00,2,7,24065501
9131,00,2,8,51056501
9131,00,2,9,51050301
9131,00,2,10,51055501
9131,00,2,11,35157501
9131,00,2,12,51102501
9131,00,2,13,51103902
9131,00,2,14,52085101
9131,00,2,15,61040501
9131,00,2,16,61042301
9131,00,2,17,41084301
9131,00,2,18,41086501
9131,00,2,19,53075501
9131,00,2,20,12130501
9131,00,2,21,41136101
9131,00,2,22,53080701
9131,00,2,23,35145701
9131,00,2,24,51104701
9131,00,2,25,35143501
9131,00,2,26,13017501
9131,00,2,27,13017701
9131,00,2,28,35119701
9131,00,2,29,35115901
9141,00,1,1,62093101
9141,00,1,2,35005101
9141,00,1,3,22160101
9141,00,1,4,15161301
9141,00,1,5,21116301
9141,00,1,6,62100502
9141,00,1,7,32070501
9141,00,1,8,32070502
9141,00,1,9,15065501
9141,00,1,10,85000501
9141,00,1,11,15075501
9141,00,1,12,15070501
9141,00,1,13,33005701
9141,00,1,14,41040101
9141,00,1,15,41053101
9141,00,1,16,41054101
9141,00,1,17,02213701
9141,00,1,18,32058701
9141,00,1,19,55105101
9141,00,1,20,55110701
9141,00,1,21,55100701
9141,00,1,22,01164701
9141,00,1,23,01163701
9141,00,1,24,24070701
9141,00,1,25,01120701
9141,00,1,26,02055101
9141,00,1,27,35042101
9141,00,1,28,35052101
9141,00,1,29,35052701
9141,00,1,30,64065700
9141,00,1,31,64065701
9141,00,1,32,35058501
9141,00,1,33,35040501
9141,00,1,34,02050501
9141,00,1,35,02045501
9141,00,1,36,54045501
9141,00,1,37,31160501
9141,00,2,1,31160102
9141,00,2,2,54045101
9141,00,2,3,02045101
9141,00,2,4,02050101
9141,00,2,5,35040101
9141,00,2,6,64065101
9141,00,2,7,64065302
9141,00,2,8,35052501
9141,00,2,9,35042501
9141,00,2,10,02055301
9141,00,2,11,01120501
9141,00,2,12,24070301
9141,00,2,13,01163301
9141,00,2,14,01164301
9141,00,2,15,55100301
9141,00,2,16,55110301
9141,00,2,17,55105501
9141,00,2,18,32058301
9141,00,2,19,02213301
9141,00,2,20,41054501
9141,00,2,21,03100501
9141,00,2,22,41053501
9141,00,2,23,41040501
9141,00,2,24,33005301
9141,00,2,25,15070101
9141,00,2,26,15075101
9141,00,2,27,85000101
9141,00,2,28,15065101
9141,00,2,29,32070101
9141,00,2,30,62100101
9141,00,2,31,21116701
9141,00,2,32,15161701
9141,00,2,33,22160501
9141,00,2,34,35005501
9141,00,2,35,35005502
9141,00,2,36,62093501
9151,00,1,1,35125101
9151,00,1,2,35133301
9151,00,1,3,51102501
9151,00,1,4,51103901
9151,00,1,5,35143501
9151,00,1,6,13017501
9151,00,1,7,13018301
9151,00,1,8,13018501
9151,00,1,9,351935W1
9151,00,1,10,35142501
9151,00,1,11,11110701
9151,00,1,12,35160701
9151,00,1,13,42055501
9151,00,1,14,11000501
9151,00,1,15,42070501
9151,00,1,16,22607501
9151,00,1,17,22609501
9151,00,1,18,82011301
9151,00,1,19,82010101
9151,00,1,20,41325301
9151,00,1,21,12090301
9151,00,1,22,42045301
9151,00,1,23,41316901
9151,00,1,24,41316903
9151,00,1,25,42045101
9151,00,1,26,42044101
9151,00,1,27,32060101
9151,00,1,28,32062101
9151,00,1,29,22155701
9151,00,1,30,41320101
9151,00,1,31,51105701
9151,00,1,32,35118501
9151,00,1,33,41319701
9151,00,1,34,42070701
9151,00,1,35,22605701
9151,00,1,36,11225901
9151,00,2,1,11225902
9151,00,2,2,22605301
9151,00,2,3,42070301
9151,00,2,4,41319101
9151,00,2,5,35118101
9151,00,2,6,51105301
9151,00,2,7,51060501
9151,00,2,8,41320301
9151,00,2,9,22155301
9151,00,2,10,32062501
9151,00,2,11,32060501
9151,00,2,12,42044501
9151,00,2,13,42045501
9151,00,2,14,41316901
9151,00,2,15,41316904
9151,00,2,16,42045701
9151,00,2,17,12090701
9151,00,2,18,41325701
9151,00,2,19,82010501
9151,00,2,20,82011701
9151,00,2,21,22609101
9151,00,2,22,22607101
9151,00,2,23,42070101
9151,00,2,24,11000101
9151,00,2,25,42055101
9151,00,2,26,35160301
9151,00,2,27,11110101
9151,00,2,28,35142101
9151,00,2,29,351931W1
9151,00,2,30,35193101
9151,00,2,31,13018701
9151,00,2,32,13017101
9151,00,2,33,35143101
9151,00,2,34,51103902
9151,00,2,35,51102101
9151,00,2,36,35133701
9151,00,2,37,35125901
9161,00,1,1,22560507
9161,00,1,2,01105501
9161,00,1,3,03060501
9161,00,1,4,03055501
9161,00,1,5,64002501
9161,00,1,6,64003501
9161,00,1,7,32110301
9161,00,1,8,42115101
9161,00,1,9,55005301
9161,00,1,10,35200301
9161,00,1,11,73001301
9161,00,1,12,62130301
9161,00,1,13,01015301
9161,00,1,14,02236301
9161,00,1,15,62155301
9161,00,1,16,22575500
9161,00,1,17,22575501
9161,00,1,18,21055501
9161,00,1,19,21060501
9161,00,1,20,11035500
9161,00,1,21,11035501
9161,00,1,22,55125701
9161,00,1,23,62110700
9161,00,1,24,62110101
9161,00,1,25,11030701
9161,00,1,26,11030301
9161,00,1,27,62110501
9161,00,1,28,42138701
9161,00,1,29,12045101
9161,00,1,30,62120101
9161,00,1,31,32117101
9161,00,1,32,35185101
9161,00,1,33,21105701
9161,00,1,34,35075701
9161,00,1,35,35065701
9161,00,1,36,35070101
9161,00,1,37,24080101
9161,00,1,38,21110101
9161,00,1,39,32110101
9161,00,1,40,64003101
9161,00,1,41,64002101
9161,00,1,42,03055101
9161,00,1,43,03060101
9161,00,1,44,01105100
9161,00,1,45,01105101
9161,00,1,46,22560102
9161,00,2,1,22560507
9161,00,2,2,01105501
9161,00,2,3,03060501
9161,00,2,4,03055501
9161,00,2,5,64002501
9161,00,2,6,64003501
9161,00,2,7,32110501
9161,00,2,8,21110501
9161,00,2,9,24080501
9161,00,2,10,35070301
9161,00,2,11,35065301
9161,00,2,12,35075301
9161,00,2,13,21105301
9161,00,2,14,35185501
9161,00,2,15,32117501
9161,00,2,16,62120501
9161,00,2,17,12045301
9161,00,2,18,42138301
9161,00,2,19,62110101
9161,00,2,20,11030701
9161,00,2,21,11030301
9161,00,2,22,62110501
9161,00,2,23,62110301
9161,00,2,24,55125301
9161,00,2,25,11035102
9161,00,2,26,11035103
9161,00,2,27,21060101
9161,00,2,28,21055101
9161,00,2,29,22575701
9161,00,2,30,62155701
9161,00,2,31,02236701
9161,00,2,32,01015701
9161,00,2,33,62130701
9161,00,2,34,73001701
9161,00,2,35,35200701
9161,00,2,36,55005701
9161,00,2,37,42115501
9161,00,2,38,32110701
9161,00,2,39,64003101
9161,00,2,40,64002101
9161,00,2,41,03055101
9161,00,2,42,03060101
9161,00,2,43,01105100
9161,00,2,44,01105101
9161,00,2,45,22560102
9171,00,1,1,22645101
9171,00,1,2,42110301
9171,00,1,3,65095101
9171,00,1,4,11265301
9171,00,1,5,11260301
9171,00,1,6,11230301
9171,00,1,7,61035301
9171,00,1,8,05262501
9171,00,1,9,15002501
9171,00,1,10,62055501
9171,00,1,11,05263501
9171,00,1,12,05250501
9171,00,1,13,65060501
9171,00,1,14,05245701
9171,00,1,15,05260701
9171,00,1,16,52180701
9171,00,1,17,65050701
9171,00,1,18,65067701
9171,00,1,19,65048101
9171,00,1,20,11070101
9171,00,1,21,31000701
9171,00,1,22,65085701
9171,00,1,23,22645102
9171,00,1,24,65085501
9171,00,1,25,35220701
9171,00,1,26,71130701
9171,00,1,27,31100701
9171,00,1,28,24010101
9171,00,1,29,24005101
9171,00,1,30,24015701
9171,00,1,31,24020701
9171,00,1,32,65075701
9171,00,1,33,21095501
9171,00,1,34,11125501
9171,00,1,35,11125002
9171,00,2,1,11125003
9171,00,2,2,11125101
9171,00,2,3,21095301
9171,00,2,4,65075301
9171,00,2,5,24020301
9171,00,2,6,24015301
9171,00,2,7,24005501
9171,00,2,8,24010301
9171,00,2,9,31100301
9171,00,2,10,71130301
9171,00,2,11,35220101
9171,00,2,12,65085101
9171,00,2,13,22645101
9171,00,2,14,65085301
9171,00,2,15,31000501
9171,00,2,16,11070501
9171,00,2,17,65048501
9171,00,2,18,65067301
9171,00,2,19,65050301
9171,00,2,20,52180301
9171,00,2,21,22404301
9171,00,2,22,05260301
9171,00,2,23,05245902
9171,00,2,24,65060101
9171,00,2,25,05250101
9171,00,2,26,05263101
9171,00,2,27,62055102
9171,00,2,28,15002101
9171,00,2,29,05262501
9171,00,2,30,61035701
9171,00,2,31,11230701
9171,00,2,32,11260701
9171,00,2,33,11265501
9171,00,2,34,65095702
9171,00,2,35,42110701
9171,00,2,36,22645501
9171,01,1,1,22645101
9171,01,1,2,42110301
9171,01,1,3,65095101
9171,01,1,4,11265301
9171,01,1,5,11260301
9171,01,1,6,11230301
9171,01,1,7,61035301
9171,01,1,8,05262501
9171,01,1,9,15002501
9171,01,1,10,62055501
9171,01,1,11,05263501
9171,01,1,12,05250501
9171,01,1,13,65060501
9171,01,1,14,05245701
9171,01,1,15,05260701
9171,01,1,16,05260101
9171,01,1,17,42038701
9171,01,1,18,65073701
9171,01,1,19,05160701
9171,01,1,20,11070101
9171,01,1,21,31000701
9171,01,1,22,65085701
9171,01,1,23,22645102
9171,01,1,24,65085501
9171,01,1,25,35220701
9171,01,1,26,71130701
9171,01,1,27,31100701
9171,01,1,28,24010101
9171,01,1,29,24005101
9171,01,1,30,24015701
9171,01,1,31,24020701
9171,01,1,32,65075701
9171,01,1,33,21095501
9171,01,1,34,11125501
9171,01,1,35,11125002
9171,01,2,1,11125003
9171,01,2,2,11125101
9171,01,2,3,21095301
9171,01,2,4,65075301
9171,01,2,5,24020301
9171,01,2,6,24015301
9171,01,2,7,24005501
9171,01,2,8,24010301
9171,01,2,9,31100301
9171,01,2,10,71130301
9171,01,2,11,35220101
9171,01,2,12,65085101
9171,01,2,13,22645101
9171,01,2,14,65085301
9171,01,2,15,31000501
9171,01,2,16,11070501
9171,01,2,17,05160301
9171,01,2,18,65073301
9171,01,2,19,42038301
9171,01,2,20,05260501
9171,01,2,21,05260301
9171,01,2,22,05245902
9171,01,2,23,65060101
9171,01,2,24,05250101
9171,01,2,25,05263101
9171,01,2,26,62055102
9171,01,2,27,15002101
9171,01,2,28,05262501
9171,01,2,29,61035701
9171,01,2,30,11230701
9171,01,2,31,11260701
9171,01,2,32,11265501
9171,01,2,33,65095702
9171,01,2,34,42110701
9171,01,2,35,22645501
9181,00,1,1,35032902
9181,00,1,2,35113101
9181,00,1,3,35033301
9181,00,1,4,15033902
9181,00,1,5,35033701
9181,00,1,6,22613701
9181,00,1,7,11055301
9181,00,1,8,22134501
9181,00,1,9,05041501
9181,00,1,10,05042701
9181,00,1,11,62133701
9181,00,1,12,52084701
9181,00,1,13,42067701
9181,00,1,14,01123701
9181,00,1,15,01123501
9181,00,1,16,41097701
9181,00,1,17,22137501
9181,00,1,18,11050501
9181,00,1,19,22225301
9181,00,1,20,01110301
9181,00,1,21,22138501
9181,00,1,22,31225501
9181,00,1,23,12072501
9181,00,1,24,41135502
9181,00,1,25,52031502
9181,00,1,26,01070901
9181,00,1,27,52207501
9181,00,1,28,21032501
9181,00,1,29,21033501
9181,00,1,30,51003501
9181,00,1,31,02242501
9181,00,1,32,64027901
9181,00,1,33,05175701
9181,00,1,34,71100701
9181,00,1,35,05170701
9181,00,1,36,05180701
9181,00,1,37,12070701
